GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
6107,2015,Tulare County,California,454033,23.23,57896,43.34,830,42031,162700,33.3,30.74,1.33,62.45,0.68,3.2,0.12,1.42,0.06,697,690,1.19,1.2,1,0,0
6107,2016,Tulare County,California,454033,23.23,58722,43.34,830,42031,162700,33.3,30.74,1.33,62.45,0.68,3.2,0.12,1.42,0.06,932,860,1.46,1.59,1,0,0
6109,2000,Tuolumne County,California,54501,11.44,6026,28.69,611,38725,149800,28.9,85.09,2.08,8.16,1.59,0.69,0.15,2.16,0.09,136,135,2.24,2.26,0,0,0
6109,2001,Tuolumne County,California,54501,11.44,6092,28.69,611,38725,149800,28.9,85.09,2.08,8.16,1.59,0.69,0.15,2.16,0.09,161,135,2.22,2.64,0,0,0
6109,2002,Tuolumne County,California,54501,11.44,6158,28.69,611,38725,149800,28.9,85.09,2.08,8.16,1.59,0.69,0.15,2.16,0.09,,,,,0,0,0
6109,2003,Tuolumne County,California,54501,11.44,6224,28.69,611,38725,149800,28.9,85.09,2.08,8.16,1.59,0.69,0.15,2.16,0.09,,,,,0,0,0
6109,2004,Tuolumne County,California,54501,11.44,6290,28.69,611,38725,149800,28.9,85.09,2.08,8.16,1.59,0.69,0.15,2.16,0.09,,,,,0,0,0
6109,2005,Tuolumne County,California,55761,7.24,6356,30.02,878,48354,339300,33.3,82.64,2.3,9.93,1.31,0.94,0.27,2.49,0.12,,,,,0,0,0
6109,2006,Tuolumne County,California,55761,7.24,6421,30.02,878,48354,339300,33.3,82.64,2.3,9.93,1.31,0.94,0.27,2.49,0.12,,,,,0,0,0
6109,2007,Tuolumne County,California,55761,7.24,6487,30.02,878,48354,339300,33.3,82.64,2.3,9.93,1.31,0.94,0.27,2.49,0.12,,,,,0,0,0
6109,2008,Tuolumne County,California,55761,7.24,6553,30.02,878,48354,339300,33.3,82.64,2.3,9.93,1.31,0.94,0.27,2.49,0.12,,,,,0,0,0
6109,2009,Tuolumne County,California,55761,7.24,6619,30.02,878,48354,339300,33.3,82.64,2.3,9.93,1.31,0.94,0.27,2.49,0.12,,,,,0,0,0
6109,2010,Tuolumne County,California,55365,9.11,6685,30.17,922,48169,282500,34.5,81.87,2.01,10.69,1.5,0.96,0.11,2.45,0.42,,,,,0,0,0
6109,2011,Tuolumne County,California,54079,9.85,6753,31.65,917,50306,259300,33.8,81.35,1.79,11.35,1.47,1.36,0.14,2.44,0.08,137,137,2.03,2.03,1,0,0
6109,2012,Tuolumne County,California,54079,9.85,6822,31.65,917,50306,259300,33.8,81.35,1.79,11.35,1.47,1.36,0.14,2.44,0.08,,,,,0,0,0
6109,2013,Tuolumne County,California,54079,9.85,6890,31.65,917,50306,259300,33.8,81.35,1.79,11.35,1.47,1.36,0.14,2.44,0.08,,,,,0,0,0
6109,2014,Tuolumne County,California,54079,9.85,6958,31.65,917,50306,259300,33.8,81.35,1.79,11.35,1.47,1.36,0.14,2.44,0.08,,,,,0,0,0
6109,2015,Tuolumne County,California,54079,9.85,7027,31.65,917,50306,259300,33.8,81.35,1.79,11.35,1.47,1.36,0.14,2.44,0.08,,,,,0,0,0
6109,2016,Tuolumne County,California,54079,9.85,7095,31.65,917,50306,259300,33.8,81.35,1.79,11.35,1.47,1.36,0.14,2.44,0.08,,,,,0,0,0
6111,2000,Ventura County,California,753197,9.23,78860,32.42,892,59666,248700,27.2,56.75,1.79,33.42,0.42,5.24,0.18,2.04,0.15,,,,,0,0,0
6111,2001,Ventura County,California,753197,9.23,80249,32.42,892,59666,248700,27.2,56.75,1.79,33.42,0.42,5.24,0.18,2.04,0.15,147,115,0.14,0.18,1,0,0
6111,2002,Ventura County,California,753197,9.23,81638,32.42,892,59666,248700,27.2,56.75,1.79,33.42,0.42,5.24,0.18,2.04,0.15,445,305,0.37,0.55,1,0,0
6111,2003,Ventura County,California,753197,9.23,83028,32.42,892,59666,248700,27.2,56.75,1.79,33.42,0.42,5.24,0.18,2.04,0.15,,,,,0,0,0
6111,2004,Ventura County,California,753197,9.23,84417,32.42,892,59666,248700,27.2,56.75,1.79,33.42,0.42,5.24,0.18,2.04,0.15,,,,,0,0,0
6111,2005,Ventura County,California,792313,6.49,85806,32.35,1350,74828,593200,32.5,51.94,1.66,37.3,0.28,6.39,0.19,1.98,0.26,,,,,0,0,0
6111,2006,Ventura County,California,792313,6.49,87195,32.35,1350,74828,593200,32.5,51.94,1.66,37.3,0.28,6.39,0.19,1.98,0.26,,,,,0,0,0
6111,2007,Ventura County,California,792313,6.49,88584,32.35,1350,74828,593200,32.5,51.94,1.66,37.3,0.28,6.39,0.19,1.98,0.26,,,,,0,0,0
6111,2008,Ventura County,California,792313,6.49,89974,32.35,1350,74828,593200,32.5,51.94,1.66,37.3,0.28,6.39,0.19,1.98,0.26,,,,,0,0,0
6111,2009,Ventura County,California,792313,6.49,91363,32.35,1350,74828,593200,32.5,51.94,1.66,37.3,0.28,6.39,0.19,1.98,0.26,370,341,0.37,0.4,1,0,0
6111,2010,Ventura County,California,823318,7.65,92752,34.75,1447,76483,465600,33.9,48.69,1.59,40.27,0.29,6.57,0.16,2.26,0.17,470,451,0.49,0.51,1,0,0
6111,2011,Ventura County,California,840833,7.9,93806,35.83,1507,77348,458100,34.2,47,1.6,41.6,0.27,6.93,0.14,2.37,0.09,,,,,0,0,0
6111,2012,Ventura County,California,840833,7.9,94861,35.83,1507,77348,458100,34.2,47,1.6,41.6,0.27,6.93,0.14,2.37,0.09,,,,,0,0,0
6111,2013,Ventura County,California,840833,7.9,95915,35.83,1507,77348,458100,34.2,47,1.6,41.6,0.27,6.93,0.14,2.37,0.09,,,,,0,0,0
6111,2014,Ventura County,California,840833,7.9,96969,35.83,1507,77348,458100,34.2,47,1.6,41.6,0.27,6.93,0.14,2.37,0.09,,,,,0,0,0
6111,2015,Ventura County,California,840833,7.9,98024,35.83,1507,77348,458100,34.2,47,1.6,41.6,0.27,6.93,0.14,2.37,0.09,,,,,0,0,0
6111,2016,Ventura County,California,840833,7.9,99078,35.83,1507,77348,458100,34.2,47,1.6,41.6,0.27,6.93,0.14,2.37,0.09,,,,,0,0,0
6113,2000,Yolo County,California,168660,18.37,27869,46.94,687,40769,169800,32.2,58.07,1.86,25.91,0.69,9.72,0.26,3.25,0.23,202,185,0.66,0.72,1,0,0
6113,2001,Yolo County,California,168660,18.37,28428,46.94,687,40769,169800,32.2,58.07,1.86,25.91,0.69,9.72,0.26,3.25,0.23,312,282,0.99,1.1,1,0,0
6113,2002,Yolo County,California,168660,18.37,28986,46.94,687,40769,169800,32.2,58.07,1.86,25.91,0.69,9.72,0.26,3.25,0.23,445,345,1.19,1.54,1,0,0
6113,2003,Yolo County,California,168660,18.37,29545,46.94,687,40769,169800,32.2,58.07,1.86,25.91,0.69,9.72,0.26,3.25,0.23,482,257,0.87,1.63,1,0,0
6113,2004,Yolo County,California,168660,18.37,30104,46.94,687,40769,169800,32.2,58.07,1.86,25.91,0.69,9.72,0.26,3.25,0.23,396,290,0.96,1.32,1,0,0
6113,2005,Yolo County,California,192974,8.56,30663,45.34,1027,56232,413900,34.1,53.48,2.28,28.47,0.69,11.37,0.54,2.78,0.39,423,310,1.01,1.38,1,0,0
6113,2006,Yolo County,California,192974,8.56,31221,45.34,1027,56232,413900,34.1,53.48,2.28,28.47,0.69,11.37,0.54,2.78,0.39,,,,,0,0,0
6113,2007,Yolo County,California,192974,8.56,31780,45.34,1027,56232,413900,34.1,53.48,2.28,28.47,0.69,11.37,0.54,2.78,0.39,,,,,0,0,0
6113,2008,Yolo County,California,192974,8.56,32339,45.34,1027,56232,413900,34.1,53.48,2.28,28.47,0.69,11.37,0.54,2.78,0.39,,,,,0,0,0
6113,2009,Yolo County,California,192974,8.56,32897,45.34,1027,56232,413900,34.1,53.48,2.28,28.47,0.69,11.37,0.54,2.78,0.39,,,,,0,0,0
6113,2010,Yolo County,California,200849,9.51,33456,47.21,1085,57260,329000,35.2,49.91,2.37,30.35,0.55,12.77,0.41,3.44,0.22,,,,,0,0,0
6113,2011,Yolo County,California,207320,10.19,33839,47.91,1102,54989,325700,35.4,48.28,2.27,31.12,0.46,13.5,0.45,3.72,0.19,,,,,0,0,0
6113,2012,Yolo County,California,207320,10.19,34222,47.91,1102,54989,325700,35.4,48.28,2.27,31.12,0.46,13.5,0.45,3.72,0.19,,,,,0,0,0
6113,2013,Yolo County,California,207320,10.19,34606,47.91,1102,54989,325700,35.4,48.28,2.27,31.12,0.46,13.5,0.45,3.72,0.19,,,,,0,0,0
6113,2014,Yolo County,California,207320,10.19,34989,47.91,1102,54989,325700,35.4,48.28,2.27,31.12,0.46,13.5,0.45,3.72,0.19,,,,,0,0,0
6113,2015,Yolo County,California,207320,10.19,35372,47.91,1102,54989,325700,35.4,48.28,2.27,31.12,0.46,13.5,0.45,3.72,0.19,,,,,0,0,0
6113,2016,Yolo County,California,207320,10.19,35755,47.91,1102,54989,325700,35.4,48.28,2.27,31.12,0.46,13.5,0.45,3.72,0.19,359,243,0.68,1,1,0,0
6115,2000,Yuba County,California,60219,20.79,9430,45.92,488,30460,89700,27.3,65.3,2.98,17.35,2.17,7.44,0.16,4.4,0.2,420,411,4.36,4.45,0,0,0
6115,2001,Yuba County,California,60219,20.79,9471,45.92,488,30460,89700,27.3,65.3,2.98,17.35,2.17,7.44,0.16,4.4,0.2,582,427,4.51,6.15,0,0,0
6115,2002,Yuba County,California,60219,20.79,9512,45.92,488,30460,89700,27.3,65.3,2.98,17.35,2.17,7.44,0.16,4.4,0.2,405,342,3.6,4.26,0,0,0
6115,2003,Yuba County,California,60219,20.79,9553,45.92,488,30460,89700,27.3,65.3,2.98,17.35,2.17,7.44,0.16,4.4,0.2,412,355,3.72,4.31,0,0,0
6115,2004,Yuba County,California,60219,20.79,9594,45.92,488,30460,89700,27.3,65.3,2.98,17.35,2.17,7.44,0.16,4.4,0.2,366,313,3.26,3.82,0,0,0
6115,2005,Yuba County,California,70906,12.47,9635,41.17,789,46410,242900,32.9,60.52,2.04,22.46,1.37,6.92,0.22,5.8,0.66,312,281,2.92,3.24,0,0,0
6115,2006,Yuba County,California,70906,12.47,9675,41.17,789,46410,242900,32.9,60.52,2.04,22.46,1.37,6.92,0.22,5.8,0.66,305,272,2.81,3.15,1,0,0
6115,2007,Yuba County,California,70906,12.47,9716,41.17,789,46410,242900,32.9,60.52,2.04,22.46,1.37,6.92,0.22,5.8,0.66,340,318,3.27,3.5,1,0,0
6115,2008,Yuba County,California,70906,12.47,9757,41.17,789,46410,242900,32.9,60.52,2.04,22.46,1.37,6.92,0.22,5.8,0.66,288,267,2.74,2.95,1,0,0
6115,2009,Yuba County,California,70906,12.47,9798,41.17,789,46410,242900,32.9,60.52,2.04,22.46,1.37,6.92,0.22,5.8,0.66,246,230,2.35,2.51,1,0,0
6115,2010,Yuba County,California,72155,15.08,9839,40.48,870,46641,180700,32.6,58.78,2.94,25.02,1.75,6.53,0.37,4.47,0.14,285,269,2.73,2.9,1,0,0
6115,2011,Yuba County,California,73437,17.7,9989,41.95,885,46892,172100,34.4,56.75,3.24,26.7,1.01,7.1,0.29,4.42,0.49,336,316,3.16,3.36,1,0,0
6115,2012,Yuba County,California,73437,17.7,10138,41.95,885,46892,172100,34.4,56.75,3.24,26.7,1.01,7.1,0.29,4.42,0.49,303,295,2.91,2.99,1,0,0
6115,2013,Yuba County,California,73437,17.7,10288,41.95,885,46892,172100,34.4,56.75,3.24,26.7,1.01,7.1,0.29,4.42,0.49,240,231,2.25,2.33,1,0,0
6115,2014,Yuba County,California,73437,17.7,10438,41.95,885,46892,172100,34.4,56.75,3.24,26.7,1.01,7.1,0.29,4.42,0.49,264,260,2.49,2.53,1,0,0
6115,2015,Yuba County,California,73437,17.7,10587,41.95,885,46892,172100,34.4,56.75,3.24,26.7,1.01,7.1,0.29,4.42,0.49,,,,,0,0,0
6115,2016,Yuba County,California,73437,17.7,10737,41.95,885,46892,172100,34.4,56.75,3.24,26.7,1.01,7.1,0.29,4.42,0.49,,,,,0,0,0
